head_x,head_y,head_z,shoulder_center_x,shoulder_center_y,shoulder_center_z,spine_x,spine_y,spine_z,hip center_x,hip center_y,hip center_z,shoulder left_x,shoulder left_y,shoulder left_z,elbow left_x,elbow left_y,elbow left_z,wrist left_x,wrist left_y,wrist left_z,hand left_x,hand left_y,hand left_z,shoulder right_x,shoulder right_y,shoulder right_z,elbow right_x,elbow right_y,elbow right_z,wrist right_x,wrist right_y,wrist right_z,hand right_x,hand right_y,hand right_z,hip left_x,hip left_y,hip left_z,knee left_x,knee left_y,knee left_z,ankle left_x,ankle left_y,ankle left_z,foot left_x,foot left_y,foot left_z,hip right_x,hip right_y,hip right_z,knee right_x,knee right_y,knee right_z,ankle right_x,ankle right_y,ankle right_z,foot right_x,foot right_y,foot right_z,time_stamp
0.347709,0.86136,3.00862,0.330292,0.675753,3.05924,0.310126,0.373049,3.05954,0.30853,0.321002,3.01123,0.167742,0.587317,3.06831,0.0683182,0.361071,3.05237,0.0296188,0.136475,2.9324,0.0370855,0.0430312,2.9162,0.489683,0.577007,3.08165,0.556809,0.324666,3.0586,0.561011,0.110058,2.9218,0.560863,0.0146435,2.91231,0.23189,0.252178,2.99998,0.18768,-0.0647853,2.73264,0.175566,-0.372774,2.7314,0.177186,-0.408357,2.66367,0.37648,0.247606,2.99871,0.369795,-0.0492521,2.73326,0.344611,-0.367081,2.7336,0.34436,-0.402959,2.66597,21_11_767
0.347709,0.86136,3.00862,0.330292,0.675753,3.05924,0.310126,0.373049,3.05954,0.30853,0.321002,3.01123,0.167742,0.587317,3.06831,0.0683182,0.361071,3.05237,0.0296188,0.136475,2.9324,0.0370855,0.0430312,2.9162,0.489683,0.577007,3.08165,0.556809,0.324666,3.0586,0.561011,0.110058,2.9218,0.560863,0.0146435,2.91231,0.23189,0.252178,2.99998,0.18768,-0.0647853,2.73264,0.175566,-0.372774,2.7314,0.177186,-0.408357,2.66367,0.37648,0.247606,2.99871,0.369795,-0.0492521,2.73326,0.344611,-0.367081,2.7336,0.34436,-0.402959,2.66597,21_11_767
0.347642,0.860959,3.00878,0.330212,0.675618,3.05919,0.310113,0.37296,3.05953,0.30852,0.320904,3.01122,0.167787,0.587322,3.06829,0.0698381,0.357802,3.05236,0.0319871,0.131172,2.93326,0.0397887,0.0377262,2.91987,0.489665,0.576833,3.08152,0.556575,0.324107,3.05878,0.560757,0.109737,2.92377,0.56105,0.0139318,2.91483,0.231897,0.252137,2.99996,0.187654,-0.0649595,2.73262,0.175647,-0.373022,2.73149,0.177274,-0.40867,2.66376,0.376474,0.247494,2.99875,0.369712,-0.049391,2.7332,0.34466,-0.367113,2.73376,0.344417,-0.403057,2.66612,21_11_798
0.347642,0.860959,3.00878,0.330212,0.675618,3.05919,0.310113,0.37296,3.05953,0.30852,0.320904,3.01122,0.167787,0.587322,3.06829,0.0698381,0.357802,3.05236,0.0319871,0.131172,2.93326,0.0397887,0.0377262,2.91987,0.489665,0.576833,3.08152,0.556575,0.324107,3.05878,0.560757,0.109737,2.92377,0.56105,0.0139318,2.91483,0.231897,0.252137,2.99996,0.187654,-0.0649595,2.73262,0.175647,-0.373022,2.73149,0.177274,-0.40867,2.66376,0.376474,0.247494,2.99875,0.369712,-0.049391,2.7332,0.34466,-0.367113,2.73376,0.344417,-0.403057,2.66612,21_11_798
0.347581,0.860581,3.00894,0.330125,0.675478,3.05914,0.3101,0.372859,3.05952,0.308508,0.32079,3.01122,0.167838,0.587324,3.06827,0.0712929,0.354757,3.05228,0.034026,0.127254,2.93425,0.0423016,0.033528,2.92342,0.489626,0.576628,3.08136,0.556306,0.323522,3.05898,0.560429,0.109282,2.92626,0.561152,0.0131637,2.91732,0.231906,0.252095,2.99994,0.187636,-0.0650857,2.73259,0.175732,-0.373332,2.73159,0.17736,-0.409027,2.66385,0.376464,0.247355,2.99879,0.369629,-0.0495195,2.73314,0.344718,-0.367269,2.73395,0.344485,-0.403293,2.66634,21_11_829
0.347581,0.860581,3.00894,0.330125,0.675478,3.05914,0.3101,0.372859,3.05952,0.308508,0.32079,3.01122,0.167838,0.587324,3.06827,0.0712929,0.354757,3.05228,0.034026,0.127254,2.93425,0.0423016,0.033528,2.92342,0.489626,0.576628,3.08136,0.556306,0.323522,3.05898,0.560429,0.109282,2.92626,0.561152,0.0131637,2.91732,0.231906,0.252095,2.99994,0.187636,-0.0650857,2.73259,0.175732,-0.373332,2.73159,0.17736,-0.409027,2.66385,0.376464,0.247355,2.99879,0.369629,-0.0495195,2.73314,0.344718,-0.367269,2.73395,0.344485,-0.403293,2.66634,21_11_829
0.347521,0.860216,3.0091,0.330028,0.675341,3.05908,0.310088,0.372756,3.05951,0.308499,0.320672,3.01121,0.167895,0.587327,3.06825,0.0727727,0.351876,3.05222,0.0358956,0.122364,2.93581,0.0442201,0.0299628,2.92613,0.489579,0.576456,3.08121,0.555988,0.322986,3.05916,0.560066,0.108962,2.92945,0.561082,0.0123076,2.91954,0.231922,0.25205,2.99992,0.187615,-0.0651771,2.73257,0.175806,-0.373626,2.73169,0.177433,-0.409373,2.66395,0.376456,0.24721,2.99883,0.369557,-0.0496324,2.73308,0.344758,-0.367329,2.73407,0.34453,-0.403402,2.66647,21_11_860
0.347521,0.860216,3.0091,0.330028,0.675341,3.05908,0.310088,0.372756,3.05951,0.308499,0.320672,3.01121,0.167895,0.587327,3.06825,0.0727727,0.351876,3.05222,0.0358956,0.122364,2.93581,0.0442201,0.0299628,2.92613,0.489579,0.576456,3.08121,0.555988,0.322986,3.05916,0.560066,0.108962,2.92945,0.561082,0.0123076,2.91954,0.231922,0.25205,2.99992,0.187615,-0.0651771,2.73257,0.175806,-0.373626,2.73169,0.177433,-0.409373,2.66395,0.376456,0.24721,2.99883,0.369557,-0.0496324,2.73308,0.344758,-0.367329,2.73407,0.34453,-0.403402,2.66647,21_11_860
0.34751,0.859972,3.00923,0.32995,0.675239,3.05903,0.310085,0.372668,3.05951,0.3085,0.320567,3.01121,0.167958,0.587333,3.06823,0.0743522,0.348414,3.05207,0.0376055,0.118921,2.93725,0.0458749,0.0275258,2.92851,0.489537,0.576317,3.08106,0.555607,0.322462,3.05938,0.559717,0.108631,2.93262,0.560906,0.0114236,2.92175,0.23195,0.252017,2.9999,0.187585,-0.0653117,2.73252,0.175867,-0.373881,2.73178,0.17749,-0.409665,2.66405,0.376455,0.247069,2.99888,0.369483,-0.0497544,2.73304,0.344814,-0.368723,2.735,0.344573,-0.405106,2.66761,21_11_892
0.34751,0.859972,3.00923,0.32995,0.675239,3.05903,0.310085,0.372668,3.05951,0.3085,0.320567,3.01121,0.167958,0.587333,3.06823,0.0743522,0.348414,3.05207,0.0376055,0.118921,2.93725,0.0458749,0.0275258,2.92851,0.489537,0.576317,3.08106,0.555607,0.322462,3.05938,0.559717,0.108631,2.93262,0.560906,0.0114236,2.92175,0.23195,0.252017,2.9999,0.187585,-0.0653117,2.73252,0.175867,-0.373881,2.73178,0.17749,-0.409665,2.66405,0.376455,0.247069,2.99888,0.369483,-0.0497544,2.73304,0.344814,-0.368723,2.735,0.344573,-0.405106,2.66761,21_11_892
0.347512,0.859755,3.00938,0.329871,0.675147,3.05897,0.310085,0.37258,3.0595,0.308507,0.320455,3.0112,0.16803,0.587339,3.0682,0.0758314,0.34533,3.05195,0.0381971,0.116644,2.93967,0.0464529,0.0263337,2.9299,0.489493,0.576187,3.08092,0.555207,0.321979,3.05963,0.559334,0.108298,2.93579,0.560547,0.0104915,2.9242,0.23199,0.251978,2.99989,0.187548,-0.0654612,2.73248,0.175921,-0.374134,2.73186,0.17754,-0.409952,2.66413,0.376462,0.246919,2.99893,0.369415,-0.049882,2.73299,0.344807,-0.370316,2.73627,0.344526,-0.407113,2.66915,21_11_938
0.347512,0.859755,3.00938,0.329871,0.675147,3.05897,0.310085,0.37258,3.0595,0.308507,0.320455,3.0112,0.16803,0.587339,3.0682,0.0758314,0.34533,3.05195,0.0381971,0.116644,2.93967,0.0464529,0.0263337,2.9299,0.489493,0.576187,3.08092,0.555207,0.321979,3.05963,0.559334,0.108298,2.93579,0.560547,0.0104915,2.9242,0.23199,0.251978,2.99989,0.187548,-0.0654612,2.73248,0.175921,-0.374134,2.73186,0.17754,-0.409952,2.66413,0.376462,0.246919,2.99893,0.369415,-0.049882,2.73299,0.344807,-0.370316,2.73627,0.344526,-0.407113,2.66915,21_11_938
0.347541,0.859572,3.00953,0.329792,0.675061,3.05892,0.310088,0.372491,3.05949,0.308517,0.320338,3.0112,0.168107,0.587346,3.06817,0.0780745,0.341057,3.05178,0.0405672,0.115105,2.94069,0.0478464,0.0261756,2.9298,0.489446,0.576037,3.08075,0.554791,0.321478,3.0599,0.558968,0.107903,2.93873,0.560191,0.00944043,2.92696,0.232036,0.251936,2.99987,0.187464,-0.0656515,2.73249,0.176034,-0.374754,2.7323,0.166518,-0.427879,2.70992,0.376474,0.246762,2.99899,0.369354,-0.0500021,2.73295,0.344835,-0.370846,2.73673,0.344539,-0.407772,2.66971,21_11_970
0.347541,0.859572,3.00953,0.329792,0.675061,3.05892,0.310088,0.372491,3.05949,0.308517,0.320338,3.0112,0.168107,0.587346,3.06817,0.0780745,0.341057,3.05178,0.0405672,0.115105,2.94069,0.0478464,0.0261756,2.9298,0.489446,0.576037,3.08075,0.554791,0.321478,3.0599,0.558968,0.107903,2.93873,0.560191,0.00944043,2.92696,0.232036,0.251936,2.99987,0.187464,-0.0656515,2.73249,0.176034,-0.374754,2.7323,0.166518,-0.427879,2.70992,0.376474,0.246762,2.99899,0.369354,-0.0500021,2.73295,0.344835,-0.370846,2.73673,0.344539,-0.407772,2.66971,21_11_970
0.347583,0.859422,3.00967,0.329716,0.67498,3.05887,0.310095,0.372403,3.05949,0.308533,0.320222,3.0112,0.168186,0.587347,3.06813,0.079411,0.338648,3.05173,0.0422834,0.114101,2.94136,0.0491597,0.0249252,2.9306,0.489381,0.575862,3.08055,0.554347,0.321028,3.06022,0.558556,0.107562,2.94158,0.559765,0.00866186,2.92907,0.232101,0.251895,2.99987,0.187383,-0.0658421,2.73251,0.176165,-0.375432,2.73278,0.159896,-0.438755,2.73765,0.376491,0.246603,2.99905,0.369289,-0.0501429,2.73291,0.344862,-0.37137,2.73715,0.344547,-0.408401,2.67024,21_12_001
0.347583,0.859422,3.00967,0.329716,0.67498,3.05887,0.310095,0.372403,3.05949,0.308533,0.320222,3.0112,0.168186,0.587347,3.06813,0.079411,0.338648,3.05173,0.0422834,0.114101,2.94136,0.0491597,0.0249252,2.9306,0.489381,0.575862,3.08055,0.554347,0.321028,3.06022,0.558556,0.107562,2.94158,0.559765,0.00866186,2.92907,0.232101,0.251895,2.99987,0.187383,-0.0658421,2.73251,0.176165,-0.375432,2.73278,0.159896,-0.438755,2.73765,0.376491,0.246603,2.99905,0.369289,-0.0501429,2.73291,0.344862,-0.37137,2.73715,0.344547,-0.408401,2.67024,21_12_001
0.347628,0.859328,3.00977,0.329644,0.674908,3.05882,0.3101,0.372324,3.05949,0.308549,0.320118,3.01121,0.168267,0.58735,3.06809,0.0806163,0.336759,3.05171,0.0445815,0.113263,2.94187,0.0504776,0.024102,2.93161,0.489332,0.575725,3.08039,0.553804,0.320548,3.06067,0.558149,0.107226,2.94436,0.559242,0.00781215,2.93177,0.232159,0.25187,2.99986,0.18732,-0.0659522,2.73252,0.177895,-0.382317,2.74311,0.155195,-0.448363,2.75901,0.376508,0.246449,2.99911,0.369227,-0.0502862,2.73286,0.344893,-0.371794,2.73752,0.344568,-0.408918,2.6707,21_12_032
0.347628,0.859328,3.00977,0.329644,0.674908,3.05882,0.3101,0.372324,3.05949,0.308549,0.320118,3.01121,0.168267,0.58735,3.06809,0.0806163,0.336759,3.05171,0.0445815,0.113263,2.94187,0.0504776,0.024102,2.93161,0.489332,0.575725,3.08039,0.553804,0.320548,3.06067,0.558149,0.107226,2.94436,0.559242,0.00781215,2.93177,0.232159,0.25187,2.99986,0.18732,-0.0659522,2.73252,0.177895,-0.382317,2.74311,0.155195,-0.448363,2.75901,0.376508,0.246449,2.99911,0.369227,-0.0502862,2.73286,0.344893,-0.371794,2.73752,0.344568,-0.408918,2.6707,21_12_032
0.34771,0.859287,3.0099,0.329589,0.674855,3.05879,0.310108,0.372246,3.05948,0.308566,0.320015,3.01121,0.168368,0.587356,3.06805,0.081726,0.335139,3.05169,0.0468497,0.11277,2.94208,0.0518441,0.0232143,2.93275,0.489279,0.57559,3.08023,0.553161,0.320039,3.06115,0.557725,0.106812,2.94705,0.558722,0.00701546,2.93414,0.232218,0.251849,2.99986,0.187267,-0.0659984,2.73255,0.178236,-0.383223,2.74477,0.159546,-0.442648,2.74816,0.376525,0.246296,2.99916,0.369179,-0.0504092,2.73282,0.344909,-0.372089,2.73778,0.344572,-0.40927,2.671,21_12_063
0.34771,0.859287,3.0099,0.329589,0.674855,3.05879,0.310108,0.372246,3.05948,0.308566,0.320015,3.01121,0.168368,0.587356,3.06805,0.081726,0.335139,3.05169,0.0468497,0.11277,2.94208,0.0518441,0.0232143,2.93275,0.489279,0.57559,3.08023,0.553161,0.320039,3.06115,0.557725,0.106812,2.94705,0.558722,0.00701546,2.93414,0.232218,0.251849,2.99986,0.187267,-0.0659984,2.73255,0.178236,-0.383223,2.74477,0.159546,-0.442648,2.74816,0.376525,0.246296,2.99916,0.369179,-0.0504092,2.73282,0.344909,-0.372089,2.73778,0.344572,-0.40927,2.671,21_12_063
