head_x,head_y,head_z,shoulder_center_x,shoulder_center_y,shoulder_center_z,spine_x,spine_y,spine_z,hip center_x,hip center_y,hip center_z,shoulder left_x,shoulder left_y,shoulder left_z,elbow left_x,elbow left_y,elbow left_z,wrist left_x,wrist left_y,wrist left_z,hand left_x,hand left_y,hand left_z,shoulder right_x,shoulder right_y,shoulder right_z,elbow right_x,elbow right_y,elbow right_z,wrist right_x,wrist right_y,wrist right_z,hand right_x,hand right_y,hand right_z,hip left_x,hip left_y,hip left_z,knee left_x,knee left_y,knee left_z,ankle left_x,ankle left_y,ankle left_z,foot left_x,foot left_y,foot left_z,hip right_x,hip right_y,hip right_z,knee right_x,knee right_y,knee right_z,ankle right_x,ankle right_y,ankle right_z,foot right_x,foot right_y,foot right_z,time_stamp
0.298843,0.828378,3.00434,0.297967,0.623784,3.03487,0.281562,0.27372,3.02076,0.275917,0.214972,2.96506,0.125062,0.509466,3.00371,0.0628581,0.253636,2.94229,0.104953,0.0106384,2.80002,0.0910753,-0.0720055,2.76633,0.452126,0.496341,2.98938,0.477889,0.237341,2.92799,0.410558,-0.0106579,2.78919,0.393981,-0.096826,2.77227,0.197286,0.152264,2.95617,0.155115,-0.284745,2.74666,0.531378,-0.339254,2.45141,0.455525,-0.407514,2.36262,0.345607,0.137958,2.94369,0.18258,0.0729199,2.67612,0.178053,-0.161332,2.33507,0.17066,-0.223044,2.23399,26_35_391
0.298843,0.828378,3.00434,0.297967,0.623784,3.03487,0.281562,0.27372,3.02076,0.275917,0.214972,2.96506,0.125062,0.509466,3.00371,0.0628581,0.253636,2.94229,0.104953,0.0106384,2.80002,0.0910753,-0.0720055,2.76633,0.452126,0.496341,2.98938,0.477889,0.237341,2.92799,0.410558,-0.0106579,2.78919,0.393981,-0.096826,2.77227,0.197286,0.152264,2.95617,0.155115,-0.284745,2.74666,0.531378,-0.339254,2.45141,0.455525,-0.407514,2.36262,0.345607,0.137958,2.94369,0.18258,0.0729199,2.67612,0.178053,-0.161332,2.33507,0.17066,-0.223044,2.23399,26_35_391
0.293744,0.838147,3.00173,0.294176,0.632183,3.03295,0.277078,0.279971,3.02044,0.271534,0.220241,2.9649,0.121614,0.517664,3.00083,0.0596258,0.261809,2.94074,0.102044,0.0107203,2.79821,0.0895523,-0.087227,2.76593,0.449437,0.503977,2.98731,0.471408,0.240828,2.92259,0.404223,-0.0125403,2.78365,0.383082,-0.107172,2.76478,0.192498,0.155913,2.95567,0.144616,-0.296107,2.73459,0.53127,-0.329734,2.4877,0.454654,-0.393585,2.39826,0.34136,0.144213,2.94456,0.33858,-0.0488116,2.67482,0.380746,-0.328819,2.34126,0.37813,-0.395421,2.24659,26_35_453
0.293744,0.838147,3.00173,0.294176,0.632183,3.03295,0.277078,0.279971,3.02044,0.271534,0.220241,2.9649,0.121614,0.517664,3.00083,0.0596258,0.261809,2.94074,0.102044,0.0107203,2.79821,0.0895523,-0.087227,2.76593,0.449437,0.503977,2.98731,0.471408,0.240828,2.92259,0.404223,-0.0125403,2.78365,0.383082,-0.107172,2.76478,0.192498,0.155913,2.95567,0.144616,-0.296107,2.73459,0.53127,-0.329734,2.4877,0.454654,-0.393585,2.39826,0.34136,0.144213,2.94456,0.33858,-0.0488116,2.67482,0.380746,-0.328819,2.34126,0.37813,-0.395421,2.24659,26_35_453
0.289779,0.84622,2.99894,0.291329,0.638808,3.03143,0.273793,0.283172,3.0202,0.268101,0.222462,2.96478,0.118936,0.523942,2.99863,0.0573484,0.267667,2.93937,0.100105,0.0112761,2.79525,0.0888551,-0.0897436,2.76606,0.447346,0.510127,2.98557,0.464923,0.248101,2.91835,0.39969,-0.0116903,2.78089,0.377982,-0.108634,2.76173,0.185128,0.152757,2.95586,0.150945,-0.334319,2.74816,0.514246,-0.374546,2.504,0.445089,-0.421155,2.40967,0.338296,0.148169,2.94514,0.347777,-0.0462602,2.66458,0.392694,-0.326759,2.33175,0.378441,-0.352358,2.22676,26_35_485
0.289779,0.84622,2.99894,0.291329,0.638808,3.03143,0.273793,0.283172,3.0202,0.268101,0.222462,2.96478,0.118936,0.523942,2.99863,0.0573484,0.267667,2.93937,0.100105,0.0112761,2.79525,0.0888551,-0.0897436,2.76606,0.447346,0.510127,2.98557,0.464923,0.248101,2.91835,0.39969,-0.0116903,2.78089,0.377982,-0.108634,2.76173,0.185128,0.152757,2.95586,0.150945,-0.334319,2.74816,0.514246,-0.374546,2.504,0.445089,-0.421155,2.40967,0.338296,0.148169,2.94514,0.347777,-0.0462602,2.66458,0.392694,-0.326759,2.33175,0.378441,-0.352358,2.22676,26_35_485
0.287081,0.851814,2.99682,0.289234,0.64378,3.0303,0.271229,0.285524,3.02001,0.265277,0.224084,2.96469,0.116905,0.528691,2.99696,0.056021,0.271771,2.93801,0.0980827,0.0114892,2.79186,0.0883221,-0.0916244,2.76613,0.445707,0.514608,2.984,0.459863,0.253987,2.91492,0.396189,-0.0108181,2.77887,0.374204,-0.109476,2.75948,0.18076,0.152952,2.9559,0.204228,-0.369977,2.81343,0.500345,-0.403636,2.51515,0.435115,-0.444457,2.41744,0.335887,0.151113,2.94556,0.383648,-0.0697407,2.66249,0.430841,-0.354446,2.33966,0.418253,-0.364085,2.23372,26_35_500
0.287081,0.851814,2.99682,0.289234,0.64378,3.0303,0.271229,0.285524,3.02001,0.265277,0.224084,2.96469,0.116905,0.528691,2.99696,0.056021,0.271771,2.93801,0.0980827,0.0114892,2.79186,0.0883221,-0.0916244,2.76613,0.445707,0.514608,2.984,0.459863,0.253987,2.91492,0.396189,-0.0108181,2.77887,0.374204,-0.109476,2.75948,0.18076,0.152952,2.9559,0.204228,-0.369977,2.81343,0.500345,-0.403636,2.51515,0.435115,-0.444457,2.41744,0.335887,0.151113,2.94556,0.383648,-0.0697407,2.66249,0.430841,-0.354446,2.33966,0.418253,-0.364085,2.23372,26_35_500
0.285167,0.856465,2.99486,0.287715,0.64758,3.02941,0.269311,0.287071,3.01982,0.263037,0.224977,2.96454,0.115365,0.532273,2.9957,0.0552907,0.274671,2.93668,0.096545,0.01141,2.78878,0.0879486,-0.0930925,2.76619,0.444485,0.518303,2.98269,0.45603,0.258898,2.91226,0.393559,-0.00986411,2.77746,0.371476,-0.109902,2.7579,0.17778,0.153374,2.95592,0.206733,-0.388441,2.86139,0.465545,-0.433926,2.54211,0.409276,-0.468919,2.43771,0.33269,0.146219,2.9447,0.406891,-0.0851603,2.6544,0.462906,-0.3776,2.33295,0.444009,-0.412761,2.2319,26_35_531
0.285167,0.856465,2.99486,0.287715,0.64758,3.02941,0.269311,0.287071,3.01982,0.263037,0.224977,2.96454,0.115365,0.532273,2.9957,0.0552907,0.274671,2.93668,0.096545,0.01141,2.78878,0.0879486,-0.0930925,2.76619,0.444485,0.518303,2.98269,0.45603,0.258898,2.91226,0.393559,-0.00986411,2.77746,0.371476,-0.109902,2.7579,0.17778,0.153374,2.95592,0.206733,-0.388441,2.86139,0.465545,-0.433926,2.54211,0.409276,-0.468919,2.43771,0.33269,0.146219,2.9447,0.406891,-0.0851603,2.6544,0.462906,-0.3776,2.33295,0.444009,-0.412761,2.2319,26_35_531
