head_x,head_y,head_z,shoulder_center_x,shoulder_center_y,shoulder_center_z,spine_x,spine_y,spine_z,hip center_x,hip center_y,hip center_z,shoulder left_x,shoulder left_y,shoulder left_z,elbow left_x,elbow left_y,elbow left_z,wrist left_x,wrist left_y,wrist left_z,hand left_x,hand left_y,hand left_z,shoulder right_x,shoulder right_y,shoulder right_z,elbow right_x,elbow right_y,elbow right_z,wrist right_x,wrist right_y,wrist right_z,hand right_x,hand right_y,hand right_z,hip left_x,hip left_y,hip left_z,knee left_x,knee left_y,knee left_z,ankle left_x,ankle left_y,ankle left_z,foot left_x,foot left_y,foot left_z,hip right_x,hip right_y,hip right_z,knee right_x,knee right_y,knee right_z,ankle right_x,ankle right_y,ankle right_z,foot right_x,foot right_y,foot right_z,time_stamp
0.206173,0.753915,1.8837,0.262593,0.574786,1.82099,0.209297,0.154327,1.78047,0.213843,0.0784944,1.725,0.191575,0.392357,1.64205,0.0554537,0.173564,1.65839,-0.0695307,0.290832,1.74623,-0.112326,0.334771,1.76966,0.28634,0.408949,1.68777,0.0974957,0.228038,1.6315,-0.0549797,0.199573,1.70366,-0.107955,0.181855,1.72424,0.181467,0.0398935,1.7137,0.214348,-0.289394,1.68121,0.177457,-0.579168,1.6581,0.231074,-0.630814,1.62819,0.238464,0.0559879,1.72388,0.169629,-0.379044,1.68757,0.318048,-0.618142,1.88974,0.336569,-0.698373,1.89171,26_53_079
0.206173,0.753915,1.8837,0.262593,0.574786,1.82099,0.209297,0.154327,1.78047,0.213843,0.0784944,1.725,0.191575,0.392357,1.64205,0.0554537,0.173564,1.65839,-0.0695307,0.290832,1.74623,-0.112326,0.334771,1.76966,0.28634,0.408949,1.68777,0.0974957,0.228038,1.6315,-0.0549797,0.199573,1.70366,-0.107955,0.181855,1.72424,0.181467,0.0398935,1.7137,0.214348,-0.289394,1.68121,0.177457,-0.579168,1.6581,0.231074,-0.630814,1.62819,0.238464,0.0559879,1.72388,0.169629,-0.379044,1.68757,0.318048,-0.618142,1.88974,0.336569,-0.698373,1.89171,26_53_079
0.221086,0.758393,1.86399,0.261007,0.575214,1.80962,0.206853,0.154939,1.77051,0.211626,0.0797345,1.71418,0.187745,0.392281,1.63373,0.0503051,0.17905,1.64828,-0.0747685,0.294525,1.73808,-0.117717,0.338438,1.76135,0.28612,0.412117,1.67932,0.107402,0.235471,1.60954,-0.0377613,0.177266,1.67511,-0.0967358,0.161176,1.70725,0.179877,0.0461753,1.70219,0.203343,-0.283062,1.66866,0.175873,-0.579974,1.65399,0.229499,-0.630455,1.62551,0.235993,0.0548598,1.71345,0.172271,-0.372779,1.67827,0.316543,-0.618826,1.88599,0.336798,-0.698634,1.88982,26_53_110
0.221086,0.758393,1.86399,0.261007,0.575214,1.80962,0.206853,0.154939,1.77051,0.211626,0.0797345,1.71418,0.187745,0.392281,1.63373,0.0503051,0.17905,1.64828,-0.0747685,0.294525,1.73808,-0.117717,0.338438,1.76135,0.28612,0.412117,1.67932,0.107402,0.235471,1.60954,-0.0377613,0.177266,1.67511,-0.0967358,0.161176,1.70725,0.179877,0.0461753,1.70219,0.203343,-0.283062,1.66866,0.175873,-0.579974,1.65399,0.229499,-0.630455,1.62551,0.235993,0.0548598,1.71345,0.172271,-0.372779,1.67827,0.316543,-0.618826,1.88599,0.336798,-0.698634,1.88982,26_53_110
0.231179,0.761716,1.85009,0.259618,0.575514,1.79657,0.204632,0.156324,1.76022,0.209693,0.0816412,1.70355,0.183072,0.391483,1.62366,0.045141,0.183961,1.63782,-0.0822475,0.298207,1.72639,-0.126143,0.341737,1.74917,0.286414,0.415302,1.6703,0.102675,0.24246,1.5949,-0.0342626,0.161681,1.66063,-0.0891248,0.132612,1.68875,0.178149,0.051898,1.69105,0.194405,-0.277589,1.65704,0.174193,-0.580755,1.64899,0.228272,-0.630182,1.62256,0.234135,0.0545314,1.70329,0.174386,-0.367365,1.66984,0.315186,-0.619751,1.88189,0.337088,-0.698912,1.88734,26_53_142
0.231179,0.761716,1.85009,0.259618,0.575514,1.79657,0.204632,0.156324,1.76022,0.209693,0.0816412,1.70355,0.183072,0.391483,1.62366,0.045141,0.183961,1.63782,-0.0822475,0.298207,1.72639,-0.126143,0.341737,1.74917,0.286414,0.415302,1.6703,0.102675,0.24246,1.5949,-0.0342626,0.161681,1.66063,-0.0891248,0.132612,1.68875,0.178149,0.051898,1.69105,0.194405,-0.277589,1.65704,0.174193,-0.580755,1.64899,0.228272,-0.630182,1.62256,0.234135,0.0545314,1.70329,0.174386,-0.367365,1.66984,0.315186,-0.619751,1.88189,0.337088,-0.698912,1.88734,26_53_142
0.238437,0.76392,1.83812,0.258438,0.575404,1.78256,0.202858,0.158008,1.74943,0.208092,0.0838397,1.69267,0.178218,0.390291,1.61268,0.0403431,0.187878,1.62764,-0.0938921,0.310089,1.67428,-0.140739,0.356506,1.67697,0.286877,0.418051,1.66014,0.0990073,0.247435,1.58434,-0.0319644,0.150503,1.65016,-0.0839038,0.113218,1.67599,0.176574,0.0567725,1.68089,0.18729,-0.272973,1.64612,0.172551,-0.581442,1.64323,0.2273,-0.629842,1.61924,0.232823,0.0546927,1.69152,0.175476,-0.361474,1.65995,0.263106,-0.638017,1.73673,0.276288,-0.689565,1.67097,26_53_172
0.238437,0.76392,1.83812,0.258438,0.575404,1.78256,0.202858,0.158008,1.74943,0.208092,0.0838397,1.69267,0.178218,0.390291,1.61268,0.0403431,0.187878,1.62764,-0.0938921,0.310089,1.67428,-0.140739,0.356506,1.67697,0.286877,0.418051,1.66014,0.0990073,0.247435,1.58434,-0.0319644,0.150503,1.65016,-0.0839038,0.113218,1.67599,0.176574,0.0567725,1.68089,0.18729,-0.272973,1.64612,0.172551,-0.581442,1.64323,0.2273,-0.629842,1.61924,0.232823,0.0546927,1.69152,0.175476,-0.361474,1.65995,0.263106,-0.638017,1.73673,0.276288,-0.689565,1.67097,26_53_172
0.245774,0.765422,1.82522,0.257082,0.575116,1.76935,0.201233,0.160459,1.73787,0.206695,0.0871032,1.68086,0.173429,0.388664,1.60063,0.0363879,0.190703,1.6173,-0.102643,0.314264,1.64914,-0.15101,0.36044,1.64798,0.288444,0.421294,1.65007,0.0970742,0.251912,1.576,-0.0369284,0.148936,1.63561,-0.0900467,0.110024,1.6574,0.174613,0.0619409,1.66844,0.181891,-0.269729,1.63606,0.170794,-0.582056,1.63717,0.226302,-0.629098,1.61467,0.232041,0.055539,1.68017,0.175249,-0.356092,1.64968,0.215574,-0.630739,1.61082,0.238624,-0.650751,1.53139,26_53_204
0.245774,0.765422,1.82522,0.257082,0.575116,1.76935,0.201233,0.160459,1.73787,0.206695,0.0871032,1.68086,0.173429,0.388664,1.60063,0.0363879,0.190703,1.6173,-0.102643,0.314264,1.64914,-0.15101,0.36044,1.64798,0.288444,0.421294,1.65007,0.0970742,0.251912,1.576,-0.0369284,0.148936,1.63561,-0.0900467,0.110024,1.6574,0.174613,0.0619409,1.66844,0.181891,-0.269729,1.63606,0.170794,-0.582056,1.63717,0.226302,-0.629098,1.61467,0.232041,0.055539,1.68017,0.175249,-0.356092,1.64968,0.215574,-0.630739,1.61082,0.238624,-0.650751,1.53139,26_53_204
