head_x,head_y,head_z,shoulder_center_x,shoulder_center_y,shoulder_center_z,spine_x,spine_y,spine_z,hip center_x,hip center_y,hip center_z,shoulder left_x,shoulder left_y,shoulder left_z,elbow left_x,elbow left_y,elbow left_z,wrist left_x,wrist left_y,wrist left_z,hand left_x,hand left_y,hand left_z,shoulder right_x,shoulder right_y,shoulder right_z,elbow right_x,elbow right_y,elbow right_z,wrist right_x,wrist right_y,wrist right_z,hand right_x,hand right_y,hand right_z,hip left_x,hip left_y,hip left_z,knee left_x,knee left_y,knee left_z,ankle left_x,ankle left_y,ankle left_z,foot left_x,foot left_y,foot left_z,hip right_x,hip right_y,hip right_z,knee right_x,knee right_y,knee right_z,ankle right_x,ankle right_y,ankle right_z,foot right_x,foot right_y,foot right_z,time_stamp
-0.112197,0.406397,3.03669,-0.184397,0.221872,3.02278,-0.161364,-0.128798,2.93803,-0.155906,-0.198614,2.92504,-0.246298,0.0721661,2.88924,-0.275397,-0.1353,2.75498,-0.1543,-0.294062,2.74062,-0.111073,-0.349267,2.74117,-0.0836412,0.0592816,3.16623,-0.0240853,-0.145519,3.24172,0.066489,-0.260072,3.08413,0.108134,-0.316615,3.06568,-0.184428,-0.267887,2.85061,-0.318696,-0.619451,2.86181,-0.312237,-0.891288,2.79668,-0.267496,-0.942917,2.75709,-0.115813,-0.263764,2.96874,0.170614,-0.476747,2.76322,0.133316,-0.831057,2.84562,0.208232,-0.903964,2.87792,11_27_891
-0.112197,0.406397,3.03669,-0.184397,0.221872,3.02278,-0.161364,-0.128798,2.93803,-0.155906,-0.198614,2.92504,-0.246298,0.0721661,2.88924,-0.275397,-0.1353,2.75498,-0.1543,-0.294062,2.74062,-0.111073,-0.349267,2.74117,-0.0836412,0.0592816,3.16623,-0.0240853,-0.145519,3.24172,0.066489,-0.260072,3.08413,0.108134,-0.316615,3.06568,-0.184428,-0.267887,2.85061,-0.318696,-0.619451,2.86181,-0.312237,-0.891288,2.79668,-0.267496,-0.942917,2.75709,-0.115813,-0.263764,2.96874,0.170614,-0.476747,2.76322,0.133316,-0.831057,2.84562,0.208232,-0.903964,2.87792,11_27_891
-0.101382,0.408065,3.05536,-0.177781,0.223582,3.03061,-0.15884,-0.128349,2.94187,-0.153929,-0.198402,2.92842,-0.242979,0.0745472,2.89323,-0.275028,-0.135538,2.75531,-0.152649,-0.295115,2.74153,-0.109117,-0.350509,2.7422,-0.0828083,0.0597712,3.16917,-0.0242685,-0.147842,3.2587,0.109688,-0.260454,3.14674,0.164575,-0.310266,3.12556,-0.182468,-0.265348,2.85416,-0.318477,-0.619731,2.86187,-0.312297,-0.891707,2.79681,-0.25781,-0.941384,2.75137,-0.114252,-0.265842,2.97192,0.170283,-0.477288,2.76288,0.133259,-0.831587,2.84537,0.208051,-0.905017,2.87838,11_27_923
-0.101382,0.408065,3.05536,-0.177781,0.223582,3.03061,-0.15884,-0.128349,2.94187,-0.153929,-0.198402,2.92842,-0.242979,0.0745472,2.89323,-0.275028,-0.135538,2.75531,-0.152649,-0.295115,2.74153,-0.109117,-0.350509,2.7422,-0.0828083,0.0597712,3.16917,-0.0242685,-0.147842,3.2587,0.109688,-0.260454,3.14674,0.164575,-0.310266,3.12556,-0.182468,-0.265348,2.85416,-0.318477,-0.619731,2.86187,-0.312297,-0.891707,2.79681,-0.25781,-0.941384,2.75137,-0.114252,-0.265842,2.97192,0.170283,-0.477288,2.76288,0.133259,-0.831587,2.84537,0.208051,-0.905017,2.87838,11_27_923
-0.0897553,0.40691,3.06891,-0.17185,0.224894,3.03758,-0.156414,-0.12778,2.94571,-0.152054,-0.197982,2.93184,-0.239782,0.0766655,2.89704,-0.27459,-0.135777,2.75564,-0.151016,-0.296034,2.74239,-0.10725,-0.351547,2.74316,-0.0819418,0.0602841,3.17161,-0.0221304,-0.150754,3.27102,0.142223,-0.260593,3.18513,0.202607,-0.305241,3.15772,-0.180818,-0.262851,2.85735,-0.318232,-0.620014,2.86193,-0.312167,-0.892084,2.79697,-0.250073,-0.939913,2.74755,-0.112846,-0.26779,2.97494,0.169991,-0.477831,2.76251,0.133102,-0.832122,2.84493,0.20787,-0.905916,2.87866,11_27_955
-0.0897553,0.40691,3.06891,-0.17185,0.224894,3.03758,-0.156414,-0.12778,2.94571,-0.152054,-0.197982,2.93184,-0.239782,0.0766655,2.89704,-0.27459,-0.135777,2.75564,-0.151016,-0.296034,2.74239,-0.10725,-0.351547,2.74316,-0.0819418,0.0602841,3.17161,-0.0221304,-0.150754,3.27102,0.142223,-0.260593,3.18513,0.202607,-0.305241,3.15772,-0.180818,-0.262851,2.85735,-0.318232,-0.620014,2.86193,-0.312167,-0.892084,2.79697,-0.250073,-0.939913,2.74755,-0.112846,-0.26779,2.97494,0.169991,-0.477831,2.76251,0.133102,-0.832122,2.84493,0.20787,-0.905916,2.87866,11_27_955
-0.0804731,0.405838,3.07917,-0.16562,0.226513,3.04523,-0.153857,-0.127649,2.94968,-0.150065,-0.19808,2.9353,-0.235897,0.0788856,2.9012,-0.274124,-0.135996,2.75599,-0.149406,-0.296508,2.74299,-0.105395,-0.351989,2.74377,-0.0807036,0.0611212,3.1742,-0.0203425,-0.154617,3.27836,0.164121,-0.256177,3.20687,0.232058,-0.286869,3.17841,-0.178874,-0.260526,2.8616,-0.318071,-0.62026,2.862,-0.311885,-0.892435,2.79716,-0.243775,-0.93855,2.74521,-0.111602,-0.269489,2.97749,0.168859,-0.477742,2.7614,0.132928,-0.832047,2.84413,0.20764,-0.906568,2.87781,11_28_001
-0.0804731,0.405838,3.07917,-0.16562,0.226513,3.04523,-0.153857,-0.127649,2.94968,-0.150065,-0.19808,2.9353,-0.235897,0.0788856,2.9012,-0.274124,-0.135996,2.75599,-0.149406,-0.296508,2.74299,-0.105395,-0.351989,2.74377,-0.0807036,0.0611212,3.1742,-0.0203425,-0.154617,3.27836,0.164121,-0.256177,3.20687,0.232058,-0.286869,3.17841,-0.178874,-0.260526,2.8616,-0.318071,-0.62026,2.862,-0.311885,-0.892435,2.79716,-0.243775,-0.93855,2.74521,-0.111602,-0.269489,2.97749,0.168859,-0.477742,2.7614,0.132928,-0.832047,2.84413,0.20764,-0.906568,2.87781,11_28_001
-0.0724108,0.407495,3.09189,-0.160719,0.227728,3.05126,-0.149853,-0.132767,2.95357,-0.145669,-0.207357,2.93876,-0.232006,0.0808654,2.90515,-0.273469,-0.136184,2.75674,-0.14713,-0.296871,2.74398,-0.103733,-0.352299,2.7444,-0.0795165,0.0619314,3.17641,-0.0148528,-0.168817,3.26433,0.188374,-0.245638,3.21871,0.276855,-0.234958,3.18825,-0.176478,-0.260646,2.86812,-0.317917,-0.624163,2.86162,-0.310492,-0.896165,2.79734,-0.239683,-0.93914,2.74356,-0.109211,-0.273685,2.97768,0.167195,-0.477222,2.75982,0.132947,-0.831527,2.84178,0.207335,-0.906926,2.87633,11_28_033
-0.0724108,0.407495,3.09189,-0.160719,0.227728,3.05126,-0.149853,-0.132767,2.95357,-0.145669,-0.207357,2.93876,-0.232006,0.0808654,2.90515,-0.273469,-0.136184,2.75674,-0.14713,-0.296871,2.74398,-0.103733,-0.352299,2.7444,-0.0795165,0.0619314,3.17641,-0.0148528,-0.168817,3.26433,0.188374,-0.245638,3.21871,0.276855,-0.234958,3.18825,-0.176478,-0.260646,2.86812,-0.317917,-0.624163,2.86162,-0.310492,-0.896165,2.79734,-0.239683,-0.93914,2.74356,-0.109211,-0.273685,2.97768,0.167195,-0.477222,2.75982,0.132947,-0.831527,2.84178,0.207335,-0.906926,2.87633,11_28_033
